papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y
LIXC3,1.75,-2.62,1.52,395.995,0.0,0.069,0.28,-4.21,3.84,-6.37,-6.68,-94.1321,-143.868,-0.019,-0.5785,1.34,0.0,13842000.0,0.79,-0.759
LIXC4,1.45,-2.17,1.26,328.11,0.0,0.057,0.23,-3.49,3.18,-5.65,-5.92,-94.1321,-143.868,-0.019,-0.5785,1.34,0.0,13842000.0,0.79,-0.759
LJQQ3,4.46,297.69,1.61,0.369,0.0,0.295,0.94,8.2,-1.88,7.41,3.74,0.0451,0.0012,0.0482,0.0054,1.91,19798500.0,520369000.0,0.65,0.1463
LLIS3,1.92,-1.88,-2.34,1.515,0.0,1.055,-7.39,-143.0,-0.94,-307.18,22.74,-0.0106,-0.7723,-0.0083,1.2462,0.7,417654.0,-697151000.0,-2.74,-0.0513
LOGG3,16.78,3.99,0.47,8.885,0.0516,0.28,9.94,11.82,-0.98,22.61,22.43,0.7519,2.301,0.024900000000000002,0.11810000000000001,1.36,8430280.0,3636250000.0,0.51,0.157
LOGN3,34.19,26.15,6.23,1.909,0.0,1.195,6.65,12.18,-2.7,15.02,9.81,0.1567,0.073,0.1336,0.23850000000000002,1.97,7730550.0,583882000.0,2.64,0.1705
LPSB3,1.88,21.8,1.41,1.386,0.04019999999999999,0.683,6.68,10.13,-2.91,7.88,5.14,0.1368,0.1476,0.08130000000000001,0.0646,1.58,838081.0,196834000.0,0.0,0.2059
LREN3,21.88,17.69,2.22,1.651,0.0304,1.042,3.69,7.7,10.11,7.35,5.39,0.2145,0.0933,0.1882,0.1252,1.8,422174000.0,9790800000.0,0.35,0.1091
LREN4,105.0,0.08,0.01,0.008,0.0,0.005,0.02,0.04,0.05,-0.32,-0.23,0.2145,0.0933,0.1882,0.1252,1.8,0.0,9790800000.0,0.35,0.1091
LUPA3,3.7,-4.08,0.99,0.971,0.0,0.222,0.84,-11.45,-0.73,-25.02,-59.43,-0.0848,-0.2378,-0.0207,-0.2418,2.28,6117930.0,113746000.0,1.28,-0.034300000000000004
LUXM3,10.0,6.15,0.48,0.38,0.0,0.339,-99.73,2.51,-2.42,2.43,1.39,0.15130000000000002,0.061799999999999994,0.1509,0.0784,0.98,0.0,107812000.0,0.1,0.0219
LUXM4,80.5,49.48,3.88,3.057,0.0087,2.732,-802.84,20.2,-19.51,20.12,11.49,0.15130000000000002,0.061799999999999994,0.1509,0.0784,0.98,91064.4,107812000.0,0.1,0.0219
LVTC3,6.2,8.74,0.62,0.375,0.0281,0.237,0.7,1.67,-7.6,0.92,0.55,0.22460000000000002,0.0429,0.1689,0.0708,2.37,1065110.0,647900000.0,0.0,0.0
LWSA3,7.18,1013.88,1.44,3.934,0.0,0.921,3.84,150.5,9.79,103.05,22.65,0.026099999999999998,0.0039000000000000003,0.009000000000000001,0.0014000000000000002,2.12,88736600.0,2959840000.0,0.03,0.5447
MAGG3,59.4,-119.98,1.32,0.684,0.0,0.44,9.32,4.07,-1.55,6.41,5.34,0.16820000000000002,-0.005699999999999999,0.1405,-0.011000000000000001,1.14,0.0,2246130000.0,1.03,0.09269999999999999
MAGS3,62.45,24.49,3.13,2.217,0.0,2.12,4.9,15.02,6.65,14.19,14.19,0.1476,0.0891,0.18739999999999998,0.1278,3.06,0.0,848546000.0,0.13,0.1005
MAPT3,37.5,-193.61,-5.67,0.0,0.0,44.583,-17231.2,-242.69,-5.03,-242.69,-242.69,0.0,0.0,-0.18420000000000003,0.029300000000000003,0.0,0.0,-6073000.0,0.0,0.0
MAPT4,10.21,-52.71,-1.55,0.0,0.0,12.138,-4691.5,-66.08,-1.37,-66.08,-66.08,0.0,0.0,-0.18420000000000003,0.029300000000000003,0.0,0.0,-6073000.0,0.0,0.0
MARI3,2.93,3.04,0.76,0.346,0.0,0.384,0.95,4.99,1.65,4.89,4.89,0.0694,0.1137,0.1067,0.25129999999999997,2.23,0.0,706711000.0,0.32,0.1189
MATD3,7.05,24.25,1.64,1.751,0.0128,0.559,3.5,8.56,-1.42,10.91,8.84,0.2046,0.08349999999999999,0.0747,0.0678,2.75,5147700.0,1639180000.0,0.75,0.0
MBLY3,2.99,-3.55,0.56,0.489,0.0,0.359,0.9,-3.35,1.58,-2.88,-9.3,-0.1458,-0.1375,-0.16399999999999998,-0.15710000000000002,3.13,3737010.0,570425000.0,0.31,-0.08650000000000001
MDIA3,37.05,20.35,1.91,1.318,0.0525,1.124,5.13,16.72,71.6,18.89,13.38,0.0788,0.06480000000000001,0.07780000000000001,0.09359999999999999,2.06,53121400.0,6592030000.0,0.31,0.12689999999999999
MDNE3,5.87,4.53,0.43,0.678,0.0,0.178,0.81,4.22,-0.81,3.2,3.07,0.1606,0.1485,0.0467,0.09390000000000001,2.5,1452520.0,1171410000.0,0.09,0.1699
MEAL3,2.69,-8.4,0.73,0.335,0.0,0.274,-5.37,-21.93,-0.68,-30.22,17.0,-0.015300000000000001,-0.039900000000000005,-0.0148,-0.08650000000000001,0.81,5110130.0,1059710000.0,0.52,0.0843
MEDI3,11.55,-7.52,1.89,0.374,0.0,0.824,-10.02,-9.11,-3.31,-6.61,-6.61,-0.041100000000000005,-0.049800000000000004,-0.12300000000000001,-0.25129999999999997,0.79,0.0,426164000.0,0.02,0.13019999999999998
MEGA3,9.78,13.44,1.46,3.117,0.0,0.389,-50.82,15.15,-0.7,31.87,17.24,0.2057,0.23199999999999998,0.0288,0.10880000000000001,0.96,17830900.0,4167020000.0,1.97,0.0
MELK3,3.28,6.14,0.57,0.647,0.0649,0.31,0.76,6.05,0.99,4.27,4.11,0.10679999999999999,0.13470000000000001,0.061900000000000004,0.0926,2.31,1125990.0,1198550000.0,0.11,0.5444
MEND5,6.5,-0.04,-0.0,49.416,0.0,0.07,-0.03,-0.1,-0.0,-18.7,-18.71,-480.491,-1399.06,-0.6862,0.1277,0.0,0.0,-14859900000.0,-0.82,-0.2162
MEND6,9.5,-0.05,-0.01,72.224,0.0,0.103,-0.04,-0.15,-0.01,-18.74,-18.76,-480.491,-1399.06,-0.6862,0.1277,0.0,0.0,-14859900000.0,-0.82,-0.2162
MERC3,15.11,38.85,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,313.23,251336000.0,0.0,-0.2646
MERC4,7.25,18.64,0.52,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,3070.51,251336000.0,0.0,-0.2646
MGEL3,25.0,1.75,-0.76,0.142,0.0,0.221,0.57,1.21,-0.34,6.79,5.84,0.1175,0.0814,0.2235,-0.4365,2.54,0.0,-189125000.0,-3.99,0.223
MGEL4,12.18,0.85,-0.37,0.069,0.0,0.108,0.28,0.59,-0.17,6.17,5.3,0.1175,0.0814,0.2235,-0.4365,2.54,26219.2,-189125000.0,-3.99,0.223
MGLU3,2.68,-48.87,1.67,0.509,0.0,0.503,2.39,21.07,-4.07,26.94,12.21,0.0242,-0.0104,0.034,-0.034300000000000004,1.58,722035000.0,10805300000.0,0.66,0.27940000000000004
MILK33,0.3,-0.02,-0.02,0.077,0.0,0.029,-0.08,-0.04,-0.02,-0.11,-0.12,-1.768,-5.0808,-0.7091,1.6512,0.5,0.0,-516285000.0,-0.04,-0.4204
MILS3,11.43,13.24,2.34,2.86,0.0229,1.423,5.52,9.85,295.26,10.35,6.54,0.2904,0.2159,0.1924,0.1766,2.87,14372900.0,1203750000.0,0.46,0.3865
MLAS3,3.72,6.81,0.72,0.747,0.0331,0.443,0.79,-28.86,1.06,-33.05,-72.6,-0.0259,0.1097,-0.0192,0.10529999999999999,3.34,8485200.0,4258810000.0,0.22,0.0
MLFT4,22.39,2952.91,11.77,45.292,0.0,6.235,36.72,98.16,-42.71,100.62,75.64,0.46140000000000003,-0.0019,0.0876,0.004,2.11,0.0,4002910000.0,0.81,0.0775
MLPA12,40.0,0.01,0.0,0.001,0.0,0.002,0.0,0.01,0.0,-2.06,-2.06,0.0666,0.0892,0.0,0.45130000000000003,0.0,0.0,44578000.0,0.0,-0.0751
MLPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08,-2.08,0.0666,0.0892,0.0,0.45130000000000003,0.0,0.0,44578000.0,0.0,-0.0751
MLPA4,45.0,0.01,0.0,0.001,0.0,0.003,0.0,0.01,0.0,-2.06,-2.06,0.0666,0.0892,0.0,0.45130000000000003,0.0,0.0,44578000.0,0.0,-0.0751
MMAQ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.13,0.020099999999999996,0.055099999999999996,0.0501,0.1766,1.85,0.0,232198000.0,0.31,0.2955
MMAQ4,200.06,0.22,0.04,0.012,0.0,0.021,0.06,0.6,0.06,2.07,1.6,0.020099999999999996,0.055099999999999996,0.0501,0.1766,1.85,0.0,232198000.0,0.31,0.2955
MMXM3,14.0,-2.17,-0.11,0.0,0.0,0.71,-0.1,4.7,-0.09,18.64,18.64,0.0,0.0,0.2593,0.049699999999999994,0.01,0.0,-842661000.0,-0.32,-0.2851
MNDL3,39.0,-0.15,-0.13,0.131,0.0,0.074,-0.08,1.14,-0.06,5.09,4.33,0.1148,-0.8619,0.0693,0.8473,0.26,55706.5,-752804000.0,-0.46,0.138
MNDL4,0.38,-0.0,-0.0,0.001,0.0,0.001,-0.0,0.01,-0.0,3.97,3.37,0.1148,-0.8619,0.0693,0.8473,0.26,0.0,-752804000.0,-0.46,0.138
MNPR3,6.19,1.06,-0.14,0.121,0.0,0.145,-0.12,0.73,-0.09,0.73,0.66,0.1668,0.1144,0.20829999999999999,-0.12960000000000002,0.3,15751.5,-319878000.0,-0.0,0.16690000000000002
MNPR4,4.63,0.79,-0.1,0.091,0.0,0.108,-0.09,0.54,-0.07,0.55,0.49,0.1668,0.1144,0.20829999999999999,-0.12960000000000002,0.3,0.0,-319878000.0,-0.0,0.16690000000000002
MNSA3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,-0.135,1.4569999999999999,3.63,0.0,-9105000.0,-6.52,-0.4111
MNSA4,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0815,-3.6266000000000003,-0.135,1.4569999999999999,3.63,0.0,-9105000.0,-6.52,-0.4111
MOAR3,475.0,55.1,7.03,126505.0,0.030899999999999997,2.847,10.4,-165.47,-15.76,-167.41,-170.79,-764.543,2296.02,-0.028900000000000002,0.1277,2.94,170417.0,827321000.0,1.08,-0.532
MODL11,8.46,29.1,1.55,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053099999999999994,0.0,0.0,1285040000.0,0.0,0.0
MODL3,2.21,22.8,1.21,0.0,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053099999999999994,0.0,12700000.0,1285040000.0,0.0,0.0
MODL4,2.72,28.06,1.49,0.0,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053099999999999994,0.0,0.0,1285040000.0,0.0,0.0
MOSI3,8.24,32.29,1.56,4.761,0.0,1.453,1.89,89.69,1.9,42.98,24.91,0.053099999999999994,0.1475,0.0812,0.0482,13.3,0.0,670337000.0,0.0,0.0
MOVI3,8.07,3.59,1.05,0.339,0.17620000000000002,0.111,0.46,1.07,-0.22,5.43,4.05,0.3152,0.09449999999999999,0.1604,0.29359999999999997,2.62,43842100.0,2777080000.0,7.07,0.32780000000000004
MPLU3,26.8,12.2,17.37,6.877,0.0,2.676,50.65,10.34,66.01,7.71,7.28,0.6652,0.5637,1.2956999999999999,1.4240000000000002,1.06,0.0,250279000.0,0.0,-0.1888
MRFG3,7.91,0.96,0.76,0.045,0.2876,0.038,0.48,0.53,-0.09,4.88,3.41,0.08410000000000001,0.0489,0.1005,0.7976000000000001,1.27,136964000.0,6832400000.0,9.2,0.4483
MRSA3B,26.0,12.7,1.61,1.703,0.0,0.609,-91.64,5.94,-1.34,7.97,4.56,0.2867,0.13419999999999999,0.11789999999999999,0.12710000000000002,0.96,118.61,5477760000.0,0.82,0.0974
MRSA5B,22.06,10.77,1.37,1.445,0.0233,0.517,-77.75,5.04,-1.14,7.07,4.05,0.2867,0.13419999999999999,0.11789999999999999,0.12710000000000002,0.96,104.93,5477760000.0,0.82,0.0974
MRSA6B,23.06,11.26,1.43,1.511,0.0223,0.54,-81.28,5.27,-1.19,7.3,4.18,0.2867,0.13419999999999999,0.11789999999999999,0.12710000000000002,0.96,107.28,5477760000.0,0.82,0.0974
MRSL3,3.3,10.25,0.99,0.883,0.0,0.658,2.37,16.32,6.28,17.74,9.5,0.0541,0.08689999999999999,0.0444,0.09630000000000001,2.78,0.0,375151000.0,0.16,0.071
MRSL4,3.05,9.48,0.91,0.816,0.0,0.609,2.19,15.08,5.8,16.51,8.83,0.0541,0.08689999999999999,0.0444,0.09630000000000001,2.78,0.0,375151000.0,0.16,0.071
MRVE3,7.79,8.73,0.61,0.548,0.0508,0.165,0.68,19.63,-0.7,51.96,30.27,0.0279,0.07400000000000001,0.009000000000000001,0.0694,2.11,105530000.0,6209620000.0,1.11,0.067
MSAN3,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.06269999999999999,0.0242,0.11779999999999999,0.11810000000000001,1.18,0.0,2533030000.0,0.39,1.0134999999999998
MSPA3,50.01,-9.93,0.4,1.702,0.0,0.226,8.97,-16.41,-0.63,-21.9,221.48,-0.10369999999999999,-0.1714,-0.0143,-0.0403,1.48,0.0,800313000.0,0.18,0.0805
MSPA4,41.0,-8.14,0.33,1.395,0.0,0.186,7.36,-13.45,-0.52,-18.94,191.57,-0.10369999999999999,-0.1714,-0.0143,-0.0403,1.48,570.7,800313000.0,0.18,0.0805
MTBR3,0.99,2.75,0.61,0.136,0.0,0.184,2.88,1.93,-103.97,1.31,1.08,0.0706,0.049699999999999994,0.2138,0.2216,1.1,0.0,2443420000.0,0.33,0.1447
MTBR4,1.05,2.91,0.65,0.144,0.0,0.195,3.05,2.04,-110.28,1.43,1.18,0.0706,0.049699999999999994,0.2138,0.2216,1.1,0.0,2443420000.0,0.33,0.1447
MTIG3,5.21,-11.91,-7.01,16.517,0.0,8.054,-5.27,-21.35,-4.27,-24.79,-27.45,-0.7737,-1.3863999999999999,-0.4486,0.5887,0.15,0.0,-90894800.0,-1.13,-0.262
MTIG4,23.0,-52.59,-30.96,72.916,0.0,35.553,-23.24,-94.24,-18.86,-97.68,-108.19,-0.7737,-1.3863999999999999,-0.4486,0.5887,0.15,0.0,-90894800.0,-1.13,-0.262
MTRE3,3.75,10.88,0.4,0.596,0.0873,0.194,0.4,10.36,0.87,14.44,12.85,0.0575,0.0593,0.0227,0.0366,2.92,2335720.0,995189000.0,0.47,0.3257
MTSA4,45.94,4.91,1.08,0.521,0.057800000000000004,0.709,1.47,3.6,1.53,3.17,2.92,0.1449,0.10619999999999999,0.2748,0.22089999999999999,2.46,151214.0,372456000.0,0.18,0.31629999999999997
MULT3,22.89,18.49,2.1,7.939,0.0398,1.252,99.37,12.77,-5.28,14.52,12.12,0.6215999999999999,0.42950000000000005,0.1109,0.1137,1.08,148859000.0,6543650000.0,0.46,0.06280000000000001
MWET3,29.98,2.41,-2.75,0.22,0.0,0.233,35.42,6.85,-0.37,14.54,9.99,0.0321,0.0913,0.0381,-1.1411,1.01,69.72,-22427000.0,-3.09,0.1573
MWET4,9.3,0.75,-0.85,0.068,0.0,0.072,10.99,2.13,-0.12,9.81,6.74,0.0321,0.0913,0.0381,-1.1411,1.01,24126.6,-22427000.0,-3.09,0.1573
MYPK3,11.94,3.57,0.45,0.111,0.154,0.121,0.62,1.63,-0.66,5.72,3.94,0.0679,0.0366,0.10039999999999999,0.1257,1.58,23196900.0,4089830000.0,1.52,0.1532
MYPK4,31.79,9.51,1.19,0.295,0.0,0.322,1.66,4.34,-1.77,8.43,5.81,0.0679,0.0366,0.10039999999999999,0.1257,1.58,0.0,4089830000.0,1.52,0.1532
NAFG3,64.37,11.8,2.76,1.102,0.0,1.153,3.2,7.35,60.48,8.64,6.57,0.1499,0.0928,0.19920000000000002,0.23420000000000002,2.52,0.0,316392000.0,0.81,0.0949
NAFG4,64.42,11.81,2.76,1.103,0.0,1.154,3.2,7.36,60.52,8.65,6.57,0.1499,0.0928,0.19920000000000002,0.23420000000000002,2.52,0.0,316392000.0,0.81,0.0949
NATU3,36.86,58.22,6.09,1.652,0.0,1.463,9.89,14.18,-4.41,16.32,9.91,0.1165,0.028399999999999998,0.1378,0.10460000000000001,1.53,0.0,5571170000.0,1.46,0.15990000000000001
NEOE3,15.53,4.27,0.7,0.436,0.051399999999999994,0.205,3.65,1.85,-0.44,5.33,4.38,0.2361,0.10400000000000001,0.12710000000000002,0.165,1.3,23703400.0,26775000000.0,1.62,0.1547
NETC3,38.5,123.1,2.12,1.29,0.0,1.074,-33.02,10.82,-2.96,12.15,5.27,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663
NETC4,40.0,127.89,2.2,1.34,0.0,1.116,-34.31,11.24,-3.08,12.57,5.45,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663
NEXP3,0.33,-0.71,2.16,0.369,0.0,0.172,-1.22,-1.17,-0.28,-1.93,-2.77,-0.3139,-0.5166,-0.1753,-3.0263999999999998,0.68,151192.0,20281000.0,2.87,0.037200000000000004
NGRD3,1.57,281.73,0.83,1.424,0.0095,0.521,1.86,40.18,5.28,19.23,4.85,0.0354,0.0031,0.0219,0.0029,2.48,1197660.0,451675000.0,0.16,0.11220000000000001
NINJ3,2.91,-6.61,0.53,2.485,0.0,0.487,0.56,-2.82,0.56,2.53,2.57,-0.8815999999999999,-0.376,-3.6626999999999996,-0.0797,13.24,467254.0,277516000.0,0.0,0.0
NORD3,4.0,-3.3,-0.18,16.258,0.0,1.522,-0.57,-57.95,-0.16,-140.97,-140.97,-0.2805,-4.9325,-0.0269,0.054000000000000006,0.03,1372.47,-148922000.0,-0.25,0.21530000000000002
NTCO3,11.42,-12.4,0.69,0.42,0.0115,0.29,4.67,11.51,-1.0,18.13,6.2,0.0365,-0.0339,0.0313,-0.0554,1.27,196055000.0,22985000000.0,0.6,-0.0227
NUTR3,280.0,4.32,1.27,0.214,0.0,0.358,1.01,3.3,137.91,4.48,4.27,0.0649,0.0495,0.1288,0.2944,1.96,0.0,29036000.0,0.51,0.3778
ODER3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414981000.0,0.0,0.2096
ODER4,190.0,24.51,5.17,2.944,0.0139,2.475,5.75,12.22,12.4,13.27,12.62,0.24100000000000002,0.1201,0.2371,0.2108,2.49,0.0,414981000.0,0.61,0.2096
ODPV3,9.04,11.56,4.26,2.743,0.0339,2.416,-35.84,8.12,-18.31,7.56,6.91,0.33770000000000006,0.2365,0.3627,0.3685,0.82,20043800.0,1206080000.0,0.0,0.0432
OFSA3,24.5,10.83,1.82,1.337,0.0276,1.01,2.36,8.83,5.75,10.43,8.63,0.1515,0.1234,0.1411,0.1681,3.22,303405.0,726058000.0,0.55,0.15460000000000002
OGXP3,1.63,-2.15,-0.98,0.0,0.0,0.925,0.0,-16.46,0.0,-16.46,-16.46,0.0,0.0,0.0,0.45530000000000004,0.0,0.0,-53901000.0,0.0,0.0
OIBR3,0.19,-0.37,-0.55,0.108,0.0,0.026,0.34,-0.27,-0.03,-4.27,-43.87,-0.3957,-0.29109999999999997,-0.1116,1.4921,1.37,27674600.0,-2283720000.0,-9.61,-0.3063
OIBR4,0.52,-1.01,-1.5,0.296,0.0,0.07,0.94,-0.75,-0.09,-4.75,-48.74,-0.3957,-0.29109999999999997,-0.1116,1.4921,1.37,1101750.0,-2283720000.0,-9.61,-0.3063
OMGE3,27.57,-32.03,1.59,3.419,0.0,0.543,10.86,12.56,-1.06,24.34,13.09,0.2723,-0.1112,0.046900000000000004,-0.0495,1.72,0.0,3483570000.0,1.66,0.3873
ONCO3,6.71,-349.6,1.66,0.918,0.0,0.46,5.43,9.68,-1.27,16.6,11.18,0.0949,0.0109,0.0557,-0.004699999999999999,1.42,9222260.0,2014190000.0,1.48,0.0
OPCT3,2.97,0.0,0.79,0.0,0.0,0.265,-5.12,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1940700.0,751063000.0,1.55,0.0
ORVR3,35.0,-39.62,6.06,4.154,0.0,1.481,33.83,25.59,-2.83,31.55,14.74,0.1623,-0.08960000000000001,0.061500000000000006,-0.15289999999999998,1.25,16943200.0,412995000.0,1.48,0.5721
OSAO4,8.98,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.03,-0.0,66.16,4.99,0.0051,-0.1085,0.0064,0.2297,0.41,0.0,-371809000.0,-0.76,0.2161
OSXB3,7.47,-0.04,-0.0,0.674,0.0,0.011,-0.04,-0.97,-0.0,-214.62,-447.32,-0.6912999999999999,-18.395,-0.0124,0.10210000000000001,0.05,87359.1,-5842510000.0,-0.89,0.3703
PALF11,125.0,0.08,0.08,0.007,0.0,0.006,-0.05,0.04,-0.01,2.81,2.46,0.1697,0.0916,0.1624,0.9783,0.65,0.0,1401770000.0,5.43,0.12
PALF3,279.9,0.18,0.18,0.016,0.0,0.014,-0.11,0.1,-0.02,2.86,2.51,0.1697,0.0916,0.1624,0.9783,0.65,0.0,1401770000.0,5.43,0.12
PALF5,236.6,0.15,0.15,0.014,0.0,0.012,-0.09,0.08,-0.02,2.85,2.5,0.1697,0.0916,0.1624,0.9783,0.65,0.0,1401770000.0,5.43,0.12
PARD3,21.26,16.26,2.91,1.346,0.03,1.166,332.97,8.59,-3.94,9.14,6.34,0.1567,0.083,0.15869999999999998,0.1788,1.01,13392500.0,957428000.0,0.34,0.16510000000000002
PATI3,42.86,13.7,1.13,0.412,0.0679,0.497,0.93,11.98,1.74,12.24,10.88,0.0344,0.0301,0.0801,0.0823,2.74,1230.91,910125000.0,0.75,0.30670000000000003
PATI4,51.99,16.62,1.37,0.5,0.055999999999999994,0.603,1.12,14.53,2.11,14.79,13.15,0.0344,0.0301,0.0801,0.0823,2.74,120.91,910125000.0,0.75,0.30670000000000003
PCAR3,18.03,2.85,0.36,0.107,0.0196,0.112,5.52,1.52,-0.36,2.77,1.75,0.0703,0.0417,0.0974,0.126,1.07,54661000.0,13539000000.0,0.58,-0.079
PCAR4,72.11,11.4,1.44,0.427,0.0,0.448,22.08,6.08,-1.43,7.33,4.63,0.0703,0.0417,0.0974,0.126,1.07,0.0,13539000000.0,0.58,-0.079
PCAR5,67.12,10.61,1.34,0.398,0.0,0.417,20.55,5.66,-1.33,6.91,4.36,0.0703,0.0417,0.0974,0.126,1.07,0.0,13539000000.0,0.58,-0.079
PDGR3,0.12,0.06,-0.01,0.226,0.0,0.032,-0.02,-0.49,-0.01,-14.68,-14.82,-0.465,3.6357999999999997,-0.0917,-0.1291,0.29,2294260.0,-4867480000.0,-0.25,-0.09119999999999999
PDTC3,3.05,107.78,1.83,0.668,0.0,0.494,1.46,17.44,-30.23,22.6,10.08,0.0383,0.0062,0.0364,0.017,1.9,137881.0,130596000.0,0.9,1.0277
PEAB3,42.0,-4.82,0.8,14.42,0.041299999999999996,0.67,2.43,-85.83,4.83,-64.84,-141.32,-0.168,-2.9863999999999997,-0.0103,-0.16519999999999999,14.2,7298.88,678038000.0,0.09,-0.5186
PEAB4,58.05,-6.66,1.1,19.931,0.0329,0.927,3.36,-118.63,6.67,-97.64,-212.81,-0.168,-2.9863999999999997,-0.0103,-0.16519999999999999,14.2,5111.26,678038000.0,0.09,-0.5186
PEFX3,19.0,-52.04,1.68,0.477,0.0,0.597,20.34,5.75,-3.18,6.59,0.0,0.083,-0.0092,0.1177,-0.032400000000000005,1.07,0.0,396955000.0,0.31,0.0436
PETR3,28.56,2.11,1.0,0.604,0.5861,0.393,15.84,1.31,-0.9,2.21,1.75,0.4623,0.2873,0.32299999999999995,0.4738,1.17,727419000.0,372498000000.0,0.79,0.1536
PETR4,25.12,1.86,0.88,0.531,0.6663,0.346,13.93,1.15,-0.79,2.05,1.63,0.4623,0.2873,0.32299999999999995,0.4738,1.17,2924910000.0,372498000000.0,0.79,0.1536
PETZ3,6.78,52.02,1.71,1.186,0.0016,0.875,6.86,14.17,-5.14,13.56,6.41,0.0837,0.022799999999999997,0.0736,0.0329,1.67,109613000.0,1831130000.0,0.07,0.3552
PFRM3,3.49,4.95,0.36,0.058,0.049699999999999994,0.103,0.5,1.3,2.68,3.04,2.15,0.044500000000000005,0.0131,0.11939999999999999,0.0724,1.45,893022.0,1205210000.0,0.57,0.1605
PGMN3,4.13,18.75,0.81,0.216,0.0,0.228,1.4,5.16,-1.06,8.03,4.06,0.04190000000000001,0.0115,0.057800000000000004,0.0434,1.47,3260120.0,2253080000.0,0.57,0.08259999999999999
PINE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0,0.0,857607000.0,0.0,0.1729
PINE4,1.65,15.44,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0,223906.0,857607000.0,0.0,0.1729
PITI4,1.28,-204.74,0.0,0.0,0.0,0.0,0.0,-2637.65,0.0,-2637.65,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2963
PLAS3,8.95,-1.3,-0.3,0.141,0.0,0.153,-0.32,27.82,-0.13,93.96,7.09,0.0051,-0.1085,0.0064,0.2297,0.41,6846.95,-371809000.0,-0.76,0.2161
PLDN4,486.0,-553.07,1.08,0.919,0.0,0.611,1.07,-75.56,3.1,-33.12,-33.12,-0.012199999999999999,-0.0017000000000000001,-0.0127,-0.002,10.81,0.0,289939000.0,0.01,0.1026
PLIM4,0.59,1.89,0.03,0.02,0.0,0.016,-0.51,0.17,-0.05,1.5,0.65,0.1193,0.0155,0.10949999999999999,0.0172,0.8,0.0,6812390000.0,0.28,0.6663
PLPL3,4.0,7.91,2.13,0.603,0.0403,0.557,0.81,2.87,3.99,3.5,3.23,0.21050000000000002,0.07629999999999999,0.2627,0.2693,4.51,2872730.0,383684000.0,1.21,0.0849
PLTO5,10.94,53.09,723708.0,0.721,0.0,0.942,3.03,57.52,-1.62,58.82,58.82,0.0125,0.013600000000000001,0.0174,13632.0,3.87,0.0,1000.0,21227.0,0.08779999999999999
PLTO6,10.47,50.81,692616.0,0.69,0.0,0.901,2.9,55.05,-1.55,56.35,56.35,0.0125,0.013600000000000001,0.0174,13632.0,3.87,0.0,1000.0,21227.0,0.08779999999999999
PMAM3,4.37,-0.21,-0.12,0.066,0.0,0.075,-0.24,-1.39,-0.05,-24.23,-120.17,-0.0473,-0.3119,-0.0688,0.5537,0.45,795508.0,-1621540000.0,-1.95,-0.0932
PMAM4,5.84,-0.28,-0.16,0.088,0.0,0.1,-0.32,-1.86,-0.07,-24.7,-122.49,-0.0473,-0.3119,-0.0688,0.5537,0.45,0.0,-1621540000.0,-1.95,-0.0932
PMET3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0,-290863000.0,0.0,0.3774
PMET5,0.65,-3.95,-0.16,4.518,0.0,30.248,-0.22,89.99,-0.16,503.88,503.88,0.050199999999999995,-1.1449,0.3897,0.040999999999999995,0.01,0.0,-290863000.0,-0.74,0.3774
